ID;Age;Experience;Income;ZIP Code;Family;CCAvg;Education;Mortgage;PersonalLoan;SecuritiesAccount;CDAccount;Online;CreditCard;ExperienceCategory;IncomeCategory;Log_Income;FamilySizeCategory;Income_Family_Interaction;SpendingperFamily;Log_Mortgage;Mortgage/Income;SpendingCategory;MortgageDependency;AgeGroup;EducationLevel
485;25;1;113;95023;2;200;1;0;0;0;0;1;1;Junior;High Income;4.736198448394496;Small;56.5;100.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
486;60;34;15;95014;1;800;2;0;0;0;0;1;0;Senior;Low Income;2.772588722239781;Small;15.0;800.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
487;55;30;84;92173;2;3700;1;304;0;1;0;1;0;Senior;High Income;4.442651256490317;Small;42.0;1850.0;5.720311776607412;3.619047619047619;High Spender;High Dependency;Senior;Undergraduate
488;39;13;88;94117;4;1400;2;0;0;0;0;1;1;Senior;High Income;4.48863636973214;Medium;22.0;350.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
489;37;13;43;94122;3;2800;1;0;0;0;0;1;0;Senior;Middle Income;3.784189633918261;Medium;14.333333333333334;933.3333333333334;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
490;53;28;43;91380;2;2100;3;0;0;0;1;1;1;Senior;Middle Income;3.784189633918261;Small;21.5;1050.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
491;34;10;90;94303;2;2700;1;0;0;0;0;1;0;Senior;High Income;4.51085950651685;Small;45.0;1350.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
492;42;18;34;92115;4;300;1;104;0;1;0;1;0;Senior;Middle Income;3.5553480614894135;Medium;8.5;75.0;4.653960350157523;3.0588235294117645;High Spender;High Dependency;Adult;Undergraduate
493;60;36;38;94596;4;1300;1;0;0;0;0;1;0;Senior;Middle Income;3.6635616461296463;Medium;9.5;325.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
494;50;24;173;94720;1;1000;1;0;0;0;0;1;1;Senior;High Income;5.159055299214529;Small;173.0;1000.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
495;41;17;160;92647;2;8000;1;0;0;0;0;1;0;Senior;High Income;5.081404364984463;Small;80.0;4000.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
496;25;0;44;94545;4;600;2;0;0;0;0;1;1;Junior;Middle Income;3.8066624897703196;Medium;11.0;150.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Graduate
497;50;24;83;94301;2;400;3;0;0;0;0;1;0;Senior;High Income;4.430816798843313;Small;41.5;200.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
498;48;22;94;90623;4;2600;3;0;0;0;0;1;0;Senior;High Income;4.553876891600541;Medium;23.5;650.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
499;32;8;43;95023;1;2100;3;0;0;0;0;0;1;Senior;Middle Income;3.784189633918261;Small;43.0;2100.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
500;50;25;42;93108;3;1700;2;0;0;0;0;1;0;Senior;Middle Income;3.7612001156935624;Medium;14.0;566.6666666666666;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
501;59;33;34;92177;2;300;1;0;0;0;0;0;0;Senior;Middle Income;3.5553480614894135;Small;17.0;150.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
502;50;26;39;90640;3;1900;2;0;0;0;0;1;0;Senior;Middle Income;3.6888794541139363;Medium;13.0;633.3333333333334;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
503;44;19;70;92833;1;100;2;0;0;0;0;0;0;Senior;High Income;4.2626798770413155;Small;70.0;100.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
504;31;5;39;94022;4;1800;3;185;0;0;0;0;1;Mid-Level;Middle Income;3.6888794541139363;Medium;9.75;450.0;5.225746673713202;4.743589743589744;High Spender;High Dependency;Adult;Advanced/PhD
505;40;10;44;94720;3;2000;3;0;0;0;0;1;0;Senior;Middle Income;3.8066624897703196;Medium;14.666666666666666;666.6666666666666;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
506;36;12;69;94305;3;3100;2;0;1;0;0;1;0;Senior;High Income;4.248495242049359;Medium;23.0;1033.3333333333333;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
507;51;25;44;94608;3;900;3;0;0;0;0;0;0;Senior;Middle Income;3.8066624897703196;Medium;14.666666666666666;300.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
508;64;40;32;91380;3;100;3;0;0;0;0;1;0;Senior;Middle Income;3.4965075614664802;Medium;10.666666666666666;33.333333333333336;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
509;47;22;15;95521;2;700;3;0;0;0;0;0;0;Senior;Low Income;2.772588722239781;Small;7.5;350.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
510;52;28;118;90503;2;6800;1;112;0;0;0;1;0;Senior;High Income;4.77912349311153;Small;59.0;3400.0;4.727387818712341;0.9491525423728814;High Spender;High Dependency;Senior;Undergraduate
511;51;26;62;95136;1;1300;2;221;0;0;0;1;0;Senior;Middle Income;4.143134726391533;Small;62.0;1300.0;5.402677381872279;3.564516129032258;High Spender;High Dependency;Senior;Graduate
512;31;5;82;94143;4;2200;2;0;0;0;0;0;0;Mid-Level;High Income;4.418840607796598;Medium;20.5;550.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
513;39;14;54;95035;3;3000;1;108;0;0;0;0;1;Senior;Middle Income;4.007333185232471;Medium;18.0;1000.0;4.6913478822291435;2.0;High Spender;High Dependency;Adult;Undergraduate
514;30;6;48;94607;1;2100;3;0;0;0;0;0;0;Senior;Middle Income;3.8918202981106265;Small;48.0;2100.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
515;27;1;74;91730;3;300;3;0;0;0;0;1;0;Junior;High Income;4.31748811353631;Medium;24.666666666666668;100.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Advanced/PhD
516;41;16;113;92780;1;1000;3;211;0;0;0;0;1;Senior;High Income;4.736198448394496;Small;113.0;1000.0;5.356586274672012;1.8672566371681416;High Spender;High Dependency;Adult;Advanced/PhD
517;53;27;81;90009;3;1700;2;0;0;0;0;0;0;Senior;High Income;4.406719247264253;Medium;27.0;566.6666666666666;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
518;54;27;43;92834;3;1000;2;169;0;0;0;0;0;Senior;Middle Income;3.784189633918261;Medium;14.333333333333334;333.3333333333333;5.135798437050262;3.9302325581395348;High Spender;High Dependency;Senior;Graduate
519;28;4;34;92677;1;1800;2;0;0;0;0;1;0;Mid-Level;Middle Income;3.5553480614894135;Small;34.0;1800.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Graduate
520;34;9;48;95616;1;2500;3;105;0;0;0;1;0;Senior;Middle Income;3.8918202981106265;Small;48.0;2500.0;4.663439094112067;2.1875;High Spender;High Dependency;Adult;Advanced/PhD
521;61;37;54;90024;4;1200;2;129;0;0;0;1;1;Senior;Middle Income;4.007333185232471;Medium;13.5;300.0;4.867534450455582;2.388888888888889;High Spender;High Dependency;Senior;Graduate
522;48;24;75;92518;4;1400;2;0;0;0;0;1;0;Senior;High Income;4.330733340286331;Medium;18.75;350.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
523;36;11;72;91007;1;2800;1;224;0;0;0;0;0;Senior;High Income;4.290459441148391;Small;72.0;2800.0;5.41610040220442;3.111111111111111;High Spender;High Dependency;Adult;Undergraduate
524;56;31;39;93023;4;900;1;0;0;0;0;0;0;Senior;Middle Income;3.6888794541139363;Medium;9.75;225.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
525;24;-1;75;93014;4;200;1;0;0;0;0;1;0;Junior;High Income;4.330733340286331;Medium;18.75;50.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
526;64;38;79;94024;2;2800;1;179;0;0;0;0;0;Senior;High Income;4.382026634673881;Small;39.5;1400.0;5.19295685089021;2.2658227848101267;High Spender;High Dependency;Senior;Undergraduate
527;26;2;205;93106;1;6330;1;271;0;0;0;0;1;Junior;High Income;5.327876168789581;Small;205.0;6330.0;5.605802066295998;1.3219512195121952;High Spender;High Dependency;Young Adult;Undergraduate
528;33;8;65;90027;2;100;1;89;0;0;0;1;0;Senior;High Income;4.189654742026425;Small;32.5;50.0;4.499809670330265;1.3692307692307693;High Spender;High Dependency;Adult;Undergraduate
529;64;39;122;90089;4;200;1;378;1;0;0;1;0;Senior;High Income;4.812184355372417;Medium;30.5;50.0;5.937536205082426;3.098360655737705;High Spender;High Dependency;Senior;Undergraduate
530;39;15;82;95207;1;800;2;0;0;0;0;1;0;Senior;High Income;4.418840607796598;Small;82.0;800.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
531;54;30;21;91706;2;200;1;0;0;0;0;0;1;Senior;Low Income;3.091042453358316;Small;10.5;100.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
532;32;6;50;90401;4;2100;3;0;0;1;1;1;1;Senior;Middle Income;3.9318256327243257;Medium;12.5;525.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
533;62;37;39;94305;2;2800;1;113;0;0;1;1;1;Senior;Middle Income;3.6888794541139363;Small;19.5;1400.0;4.736198448394496;2.8974358974358974;High Spender;High Dependency;Senior;Undergraduate
534;27;2;101;92807;1;1900;1;0;0;0;0;0;0;Junior;High Income;4.624972813284271;Small;101.0;1900.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
535;53;28;41;93117;2;600;3;0;0;1;0;0;0;Senior;Middle Income;3.7376696182833684;Small;20.5;300.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
536;51;25;132;94143;1;300;1;0;0;0;0;1;0;Senior;High Income;4.890349128221754;Small;132.0;300.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
537;25;-1;43;92173;3;2400;2;176;0;0;0;1;0;Junior;Middle Income;3.784189633918261;Medium;14.333333333333334;800.0;5.176149732573829;4.093023255813954;High Spender;High Dependency;Young Adult;Graduate
538;44;20;131;90717;1;4900;3;0;1;0;0;1;0;Senior;High Income;4.882801922586371;Small;131.0;4900.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
539;31;5;11;94534;1;400;2;76;0;0;0;0;1;Mid-Level;Low Income;2.4849066497880004;Small;11.0;400.0;4.343805421853684;6.909090909090909;High Spender;High Dependency;Adult;Graduate
540;57;32;21;94720;1;300;3;117;0;0;0;0;0;Senior;Low Income;3.091042453358316;Small;21.0;300.0;4.770684624465665;5.571428571428571;High Spender;High Dependency;Senior;Advanced/PhD
541;25;-1;109;94010;4;2300;3;314;0;0;0;1;0;Junior;High Income;4.700480365792417;Medium;27.25;575.0;5.752572638825633;2.8807339449541285;High Spender;High Dependency;Young Adult;Advanced/PhD
542;30;6;141;95014;2;4330;1;0;0;0;0;0;0;Senior;High Income;4.955827057601261;Small;70.5;2165.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
543;40;14;81;94709;3;100;1;0;0;0;0;1;0;Senior;High Income;4.406719247264253;Medium;27.0;33.333333333333336;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
544;63;38;54;94704;3;2400;1;90;0;0;0;0;1;Senior;Middle Income;4.007333185232471;Medium;18.0;800.0;4.51085950651685;1.6666666666666667;High Spender;High Dependency;Senior;Undergraduate
545;35;10;164;91614;2;7800;1;0;0;0;0;1;0;Senior;High Income;5.10594547390058;Small;82.0;3900.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
546;43;19;28;94303;4;300;1;87;0;0;0;0;0;Senior;Middle Income;3.367295829986474;Medium;7.0;75.0;4.477336814478207;3.107142857142857;High Spender;High Dependency;Adult;Undergraduate
547;27;2;68;94025;3;2600;3;203;0;1;0;0;0;Junior;High Income;4.23410650459726;Medium;22.666666666666668;866.6666666666666;5.318119993844216;2.985294117647059;High Spender;High Dependency;Young Adult;Advanced/PhD
548;44;14;44;94132;3;2000;3;180;0;1;1;1;1;Senior;Middle Income;3.8066624897703196;Medium;14.666666666666666;666.6666666666666;5.198497031265826;4.090909090909091;High Spender;High Dependency;Adult;Advanced/PhD
549;49;23;61;94117;1;1400;3;0;0;0;0;1;1;Senior;Middle Income;4.127134385045092;Small;61.0;1400.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
550;61;36;35;94110;3;1300;2;0;0;0;0;0;1;Senior;Middle Income;3.58351893845611;Medium;11.666666666666666;433.3333333333333;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
551;60;34;54;94301;3;300;2;0;0;0;0;1;1;Senior;Middle Income;4.007333185232471;Medium;18.0;100.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
552;59;34;14;93118;1;100;1;0;0;0;0;1;1;Senior;Low Income;2.70805020110221;Small;14.0;100.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
553;28;3;52;90024;4;2200;1;230;0;0;0;1;0;Mid-Level;Middle Income;3.970291913552122;Medium;13.0;550.0;5.442417710521793;4.423076923076923;High Spender;High Dependency;Young Adult;Undergraduate
554;52;28;101;91330;2;300;1;0;0;0;0;0;0;Senior;High Income;4.624972813284271;Small;50.5;150.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
555;28;2;149;94720;2;7200;1;0;0;0;0;1;0;Junior;High Income;5.0106352940962555;Small;74.5;3600.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
556;34;8;35;92037;4;800;1;137;0;0;1;1;1;Senior;Middle Income;3.58351893845611;Medium;8.75;200.0;4.927253685157205;3.914285714285714;High Spender;High Dependency;Adult;Undergraduate
557;60;34;21;93105;3;300;3;129;0;0;0;1;0;Senior;Low Income;3.091042453358316;Medium;7.0;100.0;4.867534450455582;6.142857142857143;High Spender;High Dependency;Senior;Advanced/PhD
558;39;15;118;95039;2;1900;1;0;0;0;0;0;1;Senior;High Income;4.77912349311153;Small;59.0;950.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
559;30;5;38;95064;4;2000;2;0;0;1;0;0;0;Mid-Level;Middle Income;3.6635616461296463;Medium;9.5;500.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
560;49;25;24;95818;4;200;1;138;0;0;0;1;0;Senior;Low Income;3.2188758248682006;Medium;6.0;50.0;4.9344739331306915;5.75;High Spender;High Dependency;Adult;Undergraduate
561;43;18;59;93943;1;3700;3;0;0;0;0;1;0;Senior;Middle Income;4.0943445622221;Small;59.0;3700.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
562;63;33;41;94234;4;1670;3;0;0;0;0;1;0;Senior;Middle Income;3.7376696182833684;Medium;10.25;417.5;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
563;28;3;85;94035;1;800;2;0;0;0;0;1;1;Mid-Level;High Income;4.454347296253507;Small;85.0;800.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Graduate
564;51;27;12;94608;4;1000;1;0;0;0;0;1;0;Senior;Low Income;2.5649493574615367;Medium;3.0;250.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
565;33;7;32;94904;1;600;3;152;0;0;0;0;0;Senior;Middle Income;3.4965075614664802;Small;32.0;600.0;5.030437921392435;4.75;High Spender;High Dependency;Adult;Advanced/PhD
566;55;29;79;90210;3;800;1;0;0;0;0;1;0;Senior;High Income;4.382026634673881;Medium;26.333333333333332;266.6666666666667;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
567;53;28;175;95060;3;3600;3;0;1;0;1;1;1;Senior;High Income;5.170483995038151;Medium;58.333333333333336;1200.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
568;34;8;28;95112;3;900;1;0;0;0;0;0;0;Senior;Middle Income;3.367295829986474;Medium;9.333333333333334;300.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
569;34;9;41;92101;2;100;1;161;0;0;0;1;1;Senior;Middle Income;3.7376696182833684;Small;20.5;50.0;5.087596335232384;3.926829268292683;High Spender;High Dependency;Adult;Undergraduate
570;40;14;70;95136;3;2100;1;185;0;0;0;0;0;Senior;High Income;4.2626798770413155;Medium;23.333333333333332;700.0;5.225746673713202;2.642857142857143;High Spender;High Dependency;Adult;Undergraduate
571;49;25;161;94928;3;6500;2;485;1;1;1;0;0;Senior;High Income;5.087596335232384;Medium;53.666666666666664;2166.6666666666665;6.186208623900494;3.012422360248447;High Spender;High Dependency;Adult;Graduate
572;35;9;53;94143;4;2200;2;0;0;0;0;1;0;Senior;Middle Income;3.9889840465642745;Medium;13.25;550.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
573;39;15;128;92333;1;3400;1;0;0;0;0;0;0;Senior;High Income;4.859812404361672;Small;128.0;3400.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
574;55;28;50;95020;3;1000;2;0;0;0;0;1;1;Senior;Middle Income;3.9318256327243257;Medium;16.666666666666668;333.3333333333333;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
575;29;5;80;94709;2;2000;2;0;0;0;0;1;1;Mid-Level;High Income;4.394449154672439;Small;40.0;1000.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Graduate
576;54;30;93;91107;1;2700;2;0;0;0;0;1;0;Senior;High Income;4.543294782270004;Small;93.0;2700.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
577;25;-1;48;92870;3;300;3;0;0;0;0;0;1;Junior;Middle Income;3.8918202981106265;Medium;16.0;100.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Advanced/PhD
578;52;28;149;94043;2;6800;1;0;0;0;0;1;0;Senior;High Income;5.0106352940962555;Small;74.5;3400.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
579;46;19;49;92124;3;2500;2;0;0;0;0;1;1;Senior;Middle Income;3.912023005428146;Medium;16.333333333333332;833.3333333333334;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
580;57;33;88;93524;1;2700;2;0;0;0;0;1;0;Senior;High Income;4.48863636973214;Small;88.0;2700.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
581;52;22;22;90049;4;400;3;0;0;0;0;1;1;Senior;Low Income;3.1354942159291497;Medium;5.5;100.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
582;28;3;55;94521;4;2200;1;0;0;0;0;1;1;Mid-Level;Middle Income;4.02535169073515;Medium;13.75;550.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
583;44;18;72;95678;1;700;3;155;0;0;0;0;0;Senior;High Income;4.290459441148391;Small;72.0;700.0;5.049856007249537;2.1527777777777777;High Spender;High Dependency;Adult;Advanced/PhD
584;24;-1;38;95045;2;1700;2;0;0;0;0;1;0;Junior;Middle Income;3.6635616461296463;Small;19.0;850.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Graduate
585;40;16;114;91604;1;3400;1;300;0;0;0;1;0;Senior;High Income;4.74493212836325;Small;114.0;3400.0;5.707110264748875;2.6315789473684212;High Spender;High Dependency;Adult;Undergraduate
586;34;4;83;92653;4;4000;3;0;0;0;0;1;0;Mid-Level;High Income;4.430816798843313;Medium;20.75;1000.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
587;39;14;101;94305;2;400;1;0;0;0;0;1;1;Senior;High Income;4.624972813284271;Small;50.5;200.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
588;50;24;94;93305;1;4900;1;272;0;0;0;1;0;Senior;High Income;4.553876891600541;Small;94.0;4900.0;5.60947179518496;2.893617021276596;High Spender;High Dependency;Adult;Undergraduate
589;41;17;40;93117;2;2500;1;0;0;0;1;1;1;Senior;Middle Income;3.713572066704308;Small;20.0;1250.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
590;31;7;128;92821;1;6000;1;0;0;0;0;0;0;Senior;High Income;4.859812404361672;Small;128.0;6000.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
591;29;3;39;94612;4;2100;3;0;0;0;0;1;0;Mid-Level;Middle Income;3.6888794541139363;Medium;9.75;525.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Advanced/PhD
592;30;5;51;92037;1;1000;1;0;0;0;0;1;0;Mid-Level;Middle Income;3.9512437185814275;Small;51.0;1000.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
593;44;20;79;95051;4;2000;3;0;0;1;1;1;1;Senior;High Income;4.382026634673881;Medium;19.75;500.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
594;33;7;48;90025;4;2200;2;0;0;0;0;1;0;Senior;Middle Income;3.8918202981106265;Medium;12.0;550.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
595;50;26;85;94143;1;0;1;144;0;0;0;0;0;Senior;High Income;4.454347296253507;Small;85.0;0.0;4.976733742420574;1.6941176470588235;Low Spender;High Dependency;Adult;Undergraduate
596;42;18;41;92121;1;1800;1;94;0;0;0;1;0;Senior;Middle Income;3.7376696182833684;Small;41.0;1800.0;4.553876891600541;2.292682926829268;High Spender;High Dependency;Adult;Undergraduate
597;48;22;152;94022;1;3500;3;0;1;0;0;1;0;Senior;High Income;5.030437921392435;Small;152.0;3500.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
598;24;-2;125;92835;2;7200;1;0;0;1;0;0;1;Junior;High Income;4.836281906951478;Small;62.5;3600.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
599;56;31;11;92374;2;200;3;90;0;0;0;0;0;Senior;Low Income;2.4849066497880004;Small;5.5;100.0;4.51085950651685;8.181818181818182;High Spender;High Dependency;Senior;Advanced/PhD
600;28;4;103;94720;2;2500;1;0;0;0;0;1;1;Mid-Level;High Income;4.6443908991413725;Small;51.5;1250.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
601;56;30;141;94143;2;500;1;0;0;0;0;1;0;Senior;High Income;4.955827057601261;Small;70.5;250.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
602;58;32;38;91320;1;1400;1;0;0;0;0;1;1;Senior;Middle Income;3.6635616461296463;Small;38.0;1400.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
603;29;5;135;95035;2;600;1;0;0;0;0;0;0;Mid-Level;High Income;4.912654885736052;Small;67.5;300.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
604;63;38;28;94720;2;500;2;89;0;0;0;1;0;Senior;Middle Income;3.367295829986474;Small;14.0;250.0;4.499809670330265;3.1785714285714284;High Spender;High Dependency;Senior;Graduate
605;28;3;70;90245;4;2200;1;240;0;0;0;0;1;Mid-Level;High Income;4.2626798770413155;Medium;17.5;550.0;5.484796933490655;3.4285714285714284;High Spender;High Dependency;Young Adult;Undergraduate
606;57;31;41;91330;1;200;1;0;0;0;0;1;1;Senior;Middle Income;3.7376696182833684;Small;41.0;200.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
607;34;8;81;91741;3;900;2;208;0;0;0;1;0;Senior;High Income;4.406719247264253;Medium;27.0;300.0;5.342334251964811;2.567901234567901;High Spender;High Dependency;Adult;Graduate
608;28;3;170;95014;1;100;3;0;1;0;0;0;0;Mid-Level;High Income;5.14166355650266;Small;170.0;100.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Advanced/PhD
609;27;2;55;91910;4;1700;2;0;0;0;0;1;0;Junior;Middle Income;4.02535169073515;Medium;13.75;425.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Graduate
610;37;11;24;91770;4;1500;3;0;0;0;0;0;0;Senior;Low Income;3.2188758248682006;Medium;6.0;375.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
611;52;28;81;94132;3;1800;2;275;0;0;0;0;0;Senior;High Income;4.406719247264253;Medium;27.0;600.0;5.62040086571715;3.3950617283950617;High Spender;High Dependency;Senior;Graduate
612;49;23;32;94701;4;1800;1;83;0;0;0;0;0;Senior;Middle Income;3.4965075614664802;Medium;8.0;450.0;4.430816798843313;2.59375;High Spender;High Dependency;Adult;Undergraduate
613;65;40;129;90095;1;1300;1;0;0;0;0;1;1;Senior;High Income;4.867534450455582;Small;129.0;1300.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
614;60;35;108;94904;1;900;1;0;0;1;0;0;0;Senior;High Income;4.6913478822291435;Small;108.0;900.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
